Index,Entry Word,Part of Speech,Affix,Definition
1423,lastniko,n m,,owner
1424,lastnina,n f,,property
1425,lastno,pron,,own
1426,lastovka,n f,,swallow
1427,lasulja,n f,,wig
1428,laterna,n f,,lantern
1429,lavori,n m,,wash basin
1430,lažnivco,n m,,liar
1431,leča,n f,,lentil
1432,ledeno,adj,,icy
1433,ledo,n m,,ice
1434,ledra,n f,,leather
1435,ledvica,n f,,kidney
1436,ledži,v tr,,carry
1437,lel,v tr,,take
1438,lel avri ,v tr,,take out
1439,lel po pačabe,v phr,,purchase on credit
1440,lel tele,v tr,,take out
1441,lenoba,n f,,laziness
1442,leperi pe,v itr,,remember
1443,lepini,v tr,,glue
1444,lepota,n f,,beauty
1445,leseno,adj,,wooden
1446,lesko,n m,,gleam
1447,lešniko,n m,,hazelnut
1448,leso,n m,,wood
1449,letini,v itr,,fly
1450,letno,adv temp,,yearly
1451,letno berš,n m,,summer
1452,letno časo,n phr m,,season
1453,letrika,n f,,car
1454,levica,n f,,left (hand)
1455,levo,adv,,left
1456,levo,n m,,lion
1457,lica,n f,,cheek
1458,ligeri,v tr,,take away
1459,lijako,n m,,funnel
1460,likeri,n m,,liqueur
1461,lil,n m,,1. letter 2. paper 3. book
1462,limona,n f,,lemon
1463,limuzina,n f,,limousin
1464,linija,n f,,line
1465,lino,adj,,lazy
1466,lipa,n f,,linden(-tree)
1467,lisasto,adj,,spotted
1468,lisica,n f,,fox
1469,lisička,n f,,chanterelle
1470,lisjako,n m,,male fox
1471,lišnjako,n m,,hazelnut
1472,listo,n m,,leaf
1473,litini,v itr,,fly
1474,litro,n m,,liter
1475,lizini,v tr,,lick
1476,ljubezni,n m,,love
1477,ljubica,n f,,lover (f.)
1478,ljubimco,n m,,lover (m.)
1479,ljubosumje,n,,jealousy
1480,ljubosumno,adj,,jealous
1481,ljuknja du nak,n phr f,,nostril (human)
1482,lobanja,n f,,skull
1483,ločindo,adj m,,separate
1484,ločini,v tr,,separate
1485,ločitev,n,,"separation, divorce"
1486,lojo,n m,,"suet, tallow"
1487,lojtra,n f,,ladder
1488,lokali,n m,,pub
1489,loke,adv,,"light, easy"
1490,lolipe,n m,,redness
1491,loljovi,v itr,,become red
1492,lolo,adj m,,red
1493,lon,n f,,salt
1494,londo,adj m,,salted
1495,londokeri,v tr,,put too much salt in sth.
1496,londžari,v tr,,salt
1497,lopa,n f,,barn
1498,lopatari,n m,,fallow-deer
1499,lovco,n m,,hunter
1500,love,n m pl,,"money, banknote"
1501,lovini,v tr,,1. hunt 2. catch
1502,lovo,n m,,hunt
1503,lubenica,n f,,water melon
1504,lubni,n f,,whore
1505,lubovnica,n f,,lover (f.)
1506,lubovniko,n m,,lover (m.)
1507,luči,n m,,light
1508,luči,n m,,light
1509,luknja,n f,,"loop, hole"
1510,lula,n f,,pipe
1511,lumni,n f,,whore
1512,lumno,n m,,pimp
1513,luna,n f,,moon
1514,lupata,n f,,shovel
1515,lupina,n f,,"peel, skin, shell"
1516,lupini,v tr,,peel
1517,lusteri,n m,,chandelier
1518,lutka,n m,,puppet
1519,luto,adj,,hot (spicy)
1520,ma,part neg,,not
1521,mačakeri,v tr,,get s.o. drunk
1522,mačeha,n f,,stepmother
1523,mačeho,n m,,stepfather
1524,mačhengaro,n m,,fisher
1525,mačhi,n f,,fish
1526,mačhjano,n m,,fisher
1527,mačka,n f,,cat
1528,mačko,n f,,tomcat
1529,magacino,n m,,stockroom
1530,magla,n f,,fog
1531,maho,n m,,moss
1532,maj,n m,,May
1533,maja,n f,,jacket
1534,majica,n f,,undergarment
1535,makhi,v tr,,smear
1536,mako,n m,,poppy
1537,malancana,n f,,aubergine
1538,malica,n f,,snack
1539,malina,n f,,raspberry
1540,maljini,v tr,,skin
1541,malta,n f,,mortar
1542,mama,n f,,mother
1543,mamunica,n f,,monkey
1544,mančkoni,v tr,,"rinse, sharpen, hesitate"
1545,manconi,v tr,,"rinse, sharpen, hesitate"
1546,mandelnjo,n m,,almond
1547,manera,n f,,manner
1548,mangi,v tr,,1. beg 2. want 3. ask for the hand of a girl
1549,mangibe,n m,,begging
1550,manjšina,n f,,minority
1551,mankoni,v itr,,"be absent, be missing"
1552,mantalo,n m,,coat
1553,manuš,n m,,"man, human"
1554,manušano,adj m,,1. human 2. peaceful
1555,marano,adj m,,bread…
1556,marco,n m,,March
1557,mardžovi,v itr,,be killed
1558,marela,n f,,umbrella
1559,marelica,n f,,apricot
1560,mari,v itr,,shoot
1561,mari,v tr,,1. beat 2. kill 3. write
1562,mari pe,v itr,,"fight, quarrel"
1563,maribe,n m,,"fight, quarrel"
1564,marica,n f,,police car
1565,marijetica,n f,,daisy
1566,marini,v mod itr,,"must, have to"
1567,marka,n f,,stamp
1568,marmelada,n f,,jam
1569,maro,pron,,bread
1570,maro,pron poss 1 sg m,,our
1571,maršini,v itr,,march
1572,mas,n m,,meat
1573,masa,n f,,"mass, amount"
1574,masano,n m,,butcher
1575,maščoba,n f,,grease
1576,masek,n f,,moon
1577,mašina,n f,,"machine, locomotive"
1578,maska,n f,,mask
1579,maškara,n f,,mask
1580,maslo,n m,,butter
1581,mašna,n f,,mesh
1582,masti,n m,,"ointment, grease"
1583,matematika,n f,,mathematics
1584,materijali,n m,,material
1585,mato,adj m,,drunk
1586,matulji,n m,,butterfly
1587,mavrica,n f,,rainbow
1588,meame,pron pers 1 pl,,we
1589,med,prep,,"between, among, amongst"
1590,med dova,conj,,while
1591,medicina,n f,,medicina
1592,medo,prep,,between
1593,medo,n m,,honey
1594,medvido,n m,,bear
1595,megleno,adj,,foggy
1596,mehaničari,n m,,mechanic
1597,mehanikari,n m,,mechanic
1598,mehaniko,n m,,mechanic
1599,mehko,adj,,soft
1600,mehuro,n m,,bladder
1601,meja,n f,,border
1602,meki,v tr,,1. leave 2. let
1603,meko,adj,,soft
1604,melo,n m,,hop
1605,melodija,n f,,melody
1606,men,n f,,neck
1607,mengaro,pron poss 1 sg m,,our
1608,mengero,pron poss 1 sg m,,our
1609,menini,v tr,,change
1610,menjava,n f,,1. exchange 2. change
1611,menjava,n f,,exchange
1612,menstruacija,n f,,menstruation
1613,mera,n f,,1. measure 2. extent
1614,meri,v itr,,die
1615,meribe,n m,,death
1616,merikli,n f,,necklace
1617,merini,v tr,,measure
1618,mersko,prep,,between
1619,merzini,v tr,,hate
1620,mešalco,n m,,mixer
1621,mešanica,n f,,mixture
1622,mesari,n m,,butcher
1623,mesarica,n f,,butcher
1624,meščano,n m,,citizen
1625,mestno kher,n phr m,,town hall
1626,mesto,n m,,town
1627,metla,n f,,broom
1628,metro,n m,,meter
1629,metulji,n m,,butterfly
1630,mezinco,n m,,little finger
1631,mezinco prsto,n phr m,,little finger
1632,mežnari,n m,,sexton
1633,midvidka,n f,,bear
1634,midvido,n m,,bear
1635,milijarda,n f,,billion
1636,milijono,n m,,million
1637,milini,v tr,,1. stroke 2. smooth
1638,mimogrede,adv,,by the way
1639,mindž,n f,,vulva
1640,minini,v itr,,pass by
1641,ministro,n m,,minister
1642,minuta,n f,,minute
1643,mira,n f,,1. measure 2. extent
1644,miribe,n m,,death
1645,miriklja,n f pl,,necklace
1646,mirno,adj,,quiet
1647,mirno,n m,,quiet
1648,miro,n m,,1. quiet 2. peace 3. ease
1649,mirovini,v itr,,stand still
1650,mirsko,prep,,between
1651,mišalica,n f,,handkerchief
1652,miseco,n m,,1. month 2. moon
1653,mišica,n f,,muscle
1654,misično,adj,,monthly
1655,misično,adv temp,,monthly
1656,misico,n m,,1. month 2. moon
1657,miško,adv loc,,in the middle
1658,misli,n m,,thought
1659,mislini,v itr,,1. think 2. guess
1660,mišljenji,n m,,thinking
1661,mišo,n m,,mouse
1662,mišoni,v tr,,"mix, stir"
1663,misto,n m,,place
1664,mitulji,n m,,butterfly
1665,mivka,n f,,mud
1666,miza,n f,,table
1667,mizari,n m,,joiner
1668,mladoletnica,n f,,minor
1669,mladoletno,n m,,minor
1670,mlaka,n f,,"puddle, slop"
1671,mlekarna,n f,,dairy
1672,mlinari,n m,,miller
1673,mlini,v tr,,grind
1674,mlino,n m,,mill
1675,mnenji,n m,,opinion
1676,mnogo,adv,,1. often 2. much
1677,mnogoputo,adv,,repeatedly
1678,mobilno,adj,,mobile
1679,moči,v mod,,be able to
1680,moči,n f,,strength
1681,močvirje,n m,,swamp
1682,moderno,adj,,modern
1683,modraso sap,n m,,"adder, horned viper"
1684,modrco,n m,,wise person
1685,modro,adj,,blue
1686,modrosti,n m,,wisdom
1687,mogoče,adv,,probably
1688,mogučno,adj,,"outstanding, wonderful"
1689,mol,n f,,wine
1690,molina,n f,,raspberry
1691,molini,v tr,,"1. request, beg, ask for 2. pray"
1692,moni,n f,,anvil
1693,mordalo,adj m,,exhausted
1694,morilco,n m,,murderer
1695,morini,v,,have to
1696,morje,n m,,sea
1697,morji,n m,,sea
1698,mosto,n m,,bridge
1699,mothavi,v tr,,"1. tell, say 2. show 3. explain"
1700,motika,n f,,hatchet
1701,motini,v tr,,"persuade, convince"
1702,motolo,n m,,butterfly
1703,možgani,n m pl,,brain
1704,možno,adj,,potential
1705,mrako,n m,,dusk
1706,mrazo,n m,,cold
1707,mriža,n f,,net
1708,mro,pron poss 1 sg m,,my
1709,mrzlica,n f,,shivering fit
1710,mržnja,n f,,hatred
1711,mučini,v tr,,1. torture 2. arrest
1712,mudini,v itr,,stay
1713,mudro,adj m,,"smart, clever"
1714,muha,n f,,fly
1715,muhasto,adj,,moody
1716,muj,n m,,1. mouth 2. cheek 3. face
1717,mujano,adj m,,mouth…
1718,muka,n f,,"suffering, pain"
1719,mulani čirikli,n phr f,,owl
1720,na,part neg,,not
1721,na konco,adv,,at the end
1722,na splošno,adv,,generally
1723,nabarjovi,v itr,,increase
1724,nabava,n f,,aquisition
1725,nabuhnindo,adj m,,"wide, broad"
1726,nacija,n f,,nation
1727,načini,v tr,,buy
1728,načino,n m,,"kind, sort"
1729,načrto,n m,,plan
1730,načrtovini,v tr,,plan
1731,nadaljevini,v tr,,continue
1732,nadaljovini,v tr,,continue
1733,nadi,v tr,,not to give
1734,nadležno,adj,,competent
1735,nadolžno,adj,,innocent
1736,nadrobini,v tr,,crumble (into)
1737,naduha,n f,,asthma
1738,nadura,n f,,overtime
1739,nadži,v itr,,not to go
1740,nafta,n f,,gasoline
1741,nagajini,v itr,,be a nuisance
1742,nagajivo,adj,,nasty
1743,nageljno,n m,,nail
1744,naglo,adv,,fast
1745,nagnini,v itr,,"1. bow, bend 2. lie"
1746,nago,adj m,,naked
1747,nagrada,n f,,prize
1748,nagradini,v tr,,"gratify, reward"
1749,nahal,adv,,1. bad 2. naughty
1750,nahalipe,n m,,badness
1751,nahel,adv,,1. bad 2. naughty
1752,naj,v itr,,is not
1753,naj prvo,adv,,at first
1754,naj šu phiri,v phr,,rough
1755,naj vaso saščakeri,v phr,,incurable
1756,najasno,adj,,unclear
1757,najberž,adv,,allegedly
1758,najbrž,adv,,"maybe, perhaps"
1759,najbuteri,adv,,at most
1760,najbuteri,adv,,at most
1761,najdovolindo,adv,,prohibited
1762,naje,v itr,,is not
1763,najhederede(r),adv,,most
1764,najizkušno,adj,,unexperienced
1765,najlondo,adj m,,unsalted
1766,najnavadno,adj,,unusual
1767,najodvisno,adj,,"independent, free"
1768,najopazindo,adj,,unnoticed
1769,najpismeno,adj,,illiterate
1770,najporočindo,adj m,,unmarried
1771,najpotrebno,adv,,unnecessarily
1772,najpovabindo,adj,,uninvited
1773,najpreskrbindo,adj,,unsupported
1774,najprijzno,adj,,unfriendly
1775,najpripravindo,adj,,unprepared
1776,najprislino,adj,,"informal, casual"
1777,najpušači,n m,,non-smoker
1778,najrazpoložindo,adj,,1. cranky 2. indisposed
1779,najromano,adj m,,non-Gypsy
1780,najsposobno,n m,,inability
1781,najzaposlindo,adj,,unemployed
1782,najzasuto,adj m,,sleepless
1783,najzmožno,adj,,unable
1784,najznano,adj,,unknown
1785,nakedi,v tr,,"gather, pick"
1786,nakh,n m,,nose
1787,nakhi,v itr,,pass by
1788,nakito,n m,,jewellery
1789,nakupo,n m,,"purchase, acquisition"
1790,nakupovalco,n m,,buyer
1791,nalepini,v tr,,glue to
1792,nalepka,n f,,sticker
1793,nalezini,v tr,,infect
1794,nalezjivo,adj,,contageous
1795,nalini,v tr,,add
1796,nalivno,n m,,rain shower
1797,naljono,n m,,nylon
1798,naloga,n f,,work
1799,namarno,adj,,careless
1800,namarovini,v tr,,intend
1801,nameno,n m,,intention
1802,nameno,n m,,purpose
1803,namerini,v tr,,measure
1804,namesto,prep,,instead (of)
1805,nane,v itr,,is not
1806,nangipe,n m,,nakedness
1807,nango,adj m,,naked
1808,napačno,adj,,wrong
1809,napadini,v tr,,attack
1810,napado,n m,,attack
1811,napak,adv,,wrong
1812,napaka,n f,,mistake
1813,napheri,v tr,,fill up
1814,napisindo,adj,,written
1815,napnini,v phr tr,,inflate
1816,napojini,v tr,,saturate
1817,naporo,n m,,effort
1818,napovedi,n m,,announcement
1819,naprava,n f,,instrument
1820,napredžini,v tr,,yoke
1821,naprežini,v tr,,yoke
1822,naravno,adj,,natural
1823,naravnost,adv,,"straight, straightforward, straight ahead"
1824,narezko,n m,,slices
1825,narobe,adv,,wrong
1826,naročilo,n m,,order
1827,naročje,n m,,lap
1828,narodo,n m,,nation
1829,nasadini,v tr,,"plant, sow"
1830,našali,v tr,,1. lose 2. kidnap 3. execute
1831,našali pe,v itr,,wear os. out
1832,našalibe,n m,,murder
1833,naselje,n m,,"village, settlement"
1834,naši,v itr,,"1. escape, flee 2. go away"
1835,našibe,n m,,flight
1836,našigelo,v phr,,"went away, escaped"
1837,nasikavi,v tr,,"1. teach, show 2. learn"
1838,nasikavi pe,v itr,,get used to
1839,nasilje,n m,,violence
1840,nasilno,adj,,violent
1841,naskriž,adv,,cross-wise
1842,naslonini pe,v itr,,lean
1843,naslovo,n m,,title
1844,naslovo,n m,,address
1845,nasmeho,n m,,smile
1846,nasproti,prep,,opposite
1847,nasprotovanje,n m,,"opposition, defiance"
1848,nasreča,n f,,"misfortune, misery"
1849,nasrečno,adj,,unhappy
1850,nasrično,adj,,unhappy
1851,nastavini,v tr,,put
1852,našti,part mod,,not be able to
1853,naštiv,part mod,,not be able to
1854,nasvaj,n m,,mill
1855,nasvalakeri,v tr,,make ill / sick
1856,nasvalipe,n m,,"illness, disease"
1857,nasvaljovi,v itr,,"fall ill, fall sick, be infected"
1858,nasvalo,adj m,,"ill, sick"
1859,nasvet,n m,,advice
1860,nataknini,v tr,,"put up, put on"
1861,natančno,adv,,1. punctual 2. accurate
1862,natančno,adj,,1. punctual 2. accurate
1863,nategnini,v tr,,stretch
1864,natopiri,n m,,bat
1865,navada,n f,,habit
1866,navadno,adv,,"usually, normally"
1867,navadno,adj,,ordinary
1868,navarno,adj,,dangerous
1869,navpično,adj,,vertical
1870,nazadnje,adv,,in the end
1871,nazat,adv,,back
1872,nazodnje,adv,,back
1873,nebesa,n f,,heaven
1874,nebo,n m,,"sky, heaven"
1875,nebo,n m,,palate
1876,nečakinja,n f,,niece
1877,nečako,n m,,nephew
1878,ned dova,adv,,meanwhile
1879,nedožno,adj,,innocent
1880,nedužno,adj,,innocent
1881,nedvomo,adv,,undoubtedly
1882,nego,conj,,1. as 2. than
1883,negotovo,n m,,uncertainty
1884,nek,part mod,,"may, shall"
1885,nekoristno,adj,,useless
1886,nemarno,adj,,sloppy
1887,nemočno,adj,,helpless
1888,nemščina,n f,,German
1889,nenadoma,adv,,all of a sudden
1890,nenavadnost,n m,,strangeness
1891,neposredno,adv,,directly
1892,neprekinjeno,adv,,continuously
1893,nepričakovano,adv,,unexpectedly
1894,nesrečno,adj m,,unhappy
1895,neuspešno,adj,,unsuccessful
1896,nevarno,adj,,dangerous
1897,nevarnost,n f,,danger
1898,neverjetno,adj,,incredible
1899,nevesta ,n f,,bride
1900,nevidno,adj,,invisible
1901,nevihta,n f,,"storm, thunderstorm"
1902,nevipe,n m,,"1. novelty, innovation 2. news"
1903,nevo,adj m,,new
1904,nevo berš,n phr m,,New Year
1905,nevorojindo,adj,,newborn
1906,nevoščlindo,adj,,envious
1907,nezakonsko,adj,,illlegitimate
1908,nežno,adj,,tender
1909,nič,pron indef,,nothing
1910,niči,pron indef,,nothing
1911,ničla,n f,,zero
1912,ničvridno,adj,,worthless
1913,nigdi,adv loc,,nowhere
1914,nihini,v itr,,end
1915,nijek,pron indef,,"no, noone"
1916,nikakor,adv,,by no means
1917,nikatar,adv loc,,from nowhere
1918,nikev,adv loc,,"somewhere, anywhere"
1919,nikli,v itr,,go out
1920,o,pron pers 3 pl,,they
1921,ob,prep,,"along, at"
1922,ob kurke,n phr,,on Sunday
1923,obala,n f,,coast
1924,občanka,n f,,citizen
1925,občano,n m,,citizen
1926,občina,n f,,municipality
1927,občinsko,adj,,municipal
1928,občudovalco,n m,,fan
1929,občudovini,v tr,,admire
1930,občutko,n m,,"feeling, emotion"
1931,občutljino,adj,,sensitive
1932,obdobje,n,,period
1933,obesini,v tr,,hang up
1934,običajno,adj,,usual
1935,obiskini,v tr,,visit
1936,obisko,n m,,visit
1937,obiskovalco,n m,,visitor
1938,obiskovalka,n f,,visitor
1939,obkedi,v tr,,pick off
1940,obkolini,v tr,,encircle
1941,oblako,n m,,cloud
1942,oblika,n f,,form
1943,oblikovini,v tr,,form
1944,oblini,v tr,,scrape
1945,obljuba,n f,,promise
1946,obljubini,v tr,,promise
1947,obnašanje,n m,,"behaviour, manners"
1948,obnašini,v itr,,behave
1949,obnovini,v tr,,renew
1950,obratno,adv,,the other way round
1951,obrato,n m,,turn
1952,obrtniko,n m,,craftsman
1953,obrto,n m,,"trade, craft"
1954,obrva,n f,,eyebrow
1955,obsodba,n f,,"conviction, sentence"
1956,obsodini,v tr,,condemn
1957,obstojo,n m,,existence
1958,obstrelini,v tr,,shoot at
1959,obtoko,n m,,circulation
1960,obtožba,n f,,accusation
1961,obtoženco,n m,,defendant
1962,obtoženka,n f,,defendant
1963,obtožini,v tr,,accuse
1964,obupano,adv qual,,desperate
1965,obupano,adj,,desperately
1966,obvestini,v tr,,inform
1967,obveza,n f,,bandage
1968,obžalovanje,n m,,regret
1969,očhari,v tr,,cover
1970,očistini,v tr,,clean
1971,očitno,adv,,obviously
1972,očuho,n m,,stepfather
1973,od,prep,,from
1974,od dive,adv temp,,from today
1975,od rati,adv temp,,since yesterday
1976,od tele,adv loc,,from below
1977,odaja,n f,,broadcast
1978,odbarjovi,v itr,,outgrow
1979,odbrojini,v tr,,substract
1980,oddel,v tr,,"give up, give away"
1981,oddelko,n m,,section
1982,odgovor,n,,answer
1983,odgovorno,adj,,responsible
1984,odgovornosti,n m,,responsibility
1985,odgrizini,v tr,,bite
1986,odgriznini,v tr,,bite
1987,odhodo,n m,,departure
1988,odkada,adv temp,,"since then, ever since"
1989,odkana,adv temp,,from now on
1990,odkašljini,v itr,,clear one's throat
1991,odklopini,v tr,,"switch off, turn off"
1992,odligeri,v tr,,"take with, take away"
1993,odločba,n f,,"decision, notification"
1994,odločini,v tr,,decide
1995,odločitva,n f,,decision
1996,odmakovini,v itr,,flee
1997,odmeki,v tr,,forgive
1998,odmoro,n m,,break off
1999,odmothavi,v tr,,"cancel, call off"
2000,odnosno,adv,,respectively
2001,odnoso,n m,,attitude
2002,odoj,adv loc,,here
2003,odoleske,conj,,therefore
2004,odpadno,adj,,waste
2005,odpado,n m,,rubbish
2006,odperi,v itr,,"fall off, fall away"
2007,odperudi,v itr,,fall out
2008,odphagi,v tr,,break off
2009,odpirači,n m,,opener
2010,odpisini,v tr,,copy
2011,odpravini,v tr,,abolish
2012,odprta,n f,,opening
2013,odpučini,v tr,,pay off
2014,odpušnini,v itr,,sigh of relief
2015,odpusto,n m,,dismissal
2016,odro,n m,,stage
2017,odsikavi,v tr,,break s.o. off s.th.
2018,odsotnosti,n f,,absence
2019,odstavko,n m,,"paragraph, section"
2020,odstelijal,adv loc,,from below
2021,odstopo,n m,,"withdrawal, resignation"
2022,odstotko,n m,,percent
2023,odtoko,n m,,"outlet, drain"
2024,odtrgoni,v tr,,"tear off, rip off"
2025,odvakeri,v tr,,answer
2026,odvisno,adv,,dependent
2027,odža,adv loc,,there
2028,odža i korde,adv,,now and then
2029,ogluhini,v itr,,turn deaf
2030,ograja,n f,,fence
2031,ohrovt,n m,,kale
2032,oj,pron pers 3 sg f,,she
2033,okalo,prep,,all around
2034,okeli,n m,,ride
2035,okno,n m,,window
2036,okolica,n f,,surroundings
2037,okoliščina,n f,,circumstance
2038,okolje,n m,,environment
2039,okolo,prep,,all around
2040,okraji,n m,,district
2041,okrevanje,n,,recovery
2042,okruglo,adj,,round
2043,oktober,n f,,October
2044,oktober,n m,,October
2045,oktobro,n m,,October
2046,okulo,prep,,all around
2047,okuso,n m,,taste
2048,okviri,n m,,frame
2049,oliva,n f,,olive
2050,olondžari,v tr,,salt too much
2051,omara,n f,,cupboard
2052,on,pron pers 3 pl,,they
2053,onda,adv temp,,"then, at that time"
2054,ondek,adv temp,,1. afterwards 2. then
2055,oni,pron pers 3 pl,,they
2056,opazini,v tr,,1. notice 2. observe
2057,opazovanji,n m,,observation
2058,opet,adv,,"again, anew"
2059,opisini,v tr,,describe
2060,opiso,n m,,description
2061,opodne,adv temp,,at noon
2062,opodne,n m,,noon
2063,opoldne,n m,,noon
2064,opolnoči,adv temp,,at midnight
2065,opomnini,v tr,,"admonish, warn"
2066,oporoka,n f,,testament
2067,opozorini,v tr,,warn
2068,opravljovini,v tr,,malign
2069,oprostin,v,,sorry!
2070,oprostini,v tr,,1. forgive 2. excuse
2071,oranžno,adj,,orange
2072,oreho,n m,,walnut
2073,orehovo,adj,,nutty
2074,orešek,n m,,nut
2075,organisacija,n f,,organisation
2076,orini,v tr,,plough
2077,orlo,n m,,eagle
2078,osam,num card,,eight
2079,osamdeset,num card,,eighty
2080,osamljeno,adj,,lonely
2081,osamnajst,num card,,eighteen
2082,oseba,n m,,person
2083,osebno,adv,,personally
2084,osebno,adj,,personal
2085,osivini,v itr,,turn grey
2086,oskrbi,n m,,sorrow
2087,oslabini,v tr,,"weaken, become weak"
2088,osmo,num ord,,eighth
2089,osnovna šola,n phr f,,elementary school
2090,ošpica,n f,,measles
2091,ošpice,n f pl,,measles
2092,ošpičini,v tr,,sharpen
2093,osramotini,v tr,,put shame upon
2094,oštro,adj,,"sharp, hot"
2095,ostroga,n f,,spur
2096,osvobodini,v tr,,"release, set free"
2097,otačari ,v tr,,"warm, heat"
2098,otpando,adj m,,open
2099,otrdoni,v itr,,become stiff
2100,otrobi,n m pl,,bran
2101,otroštvo,n m,,childhood
2102,otruvini,v itr,,poison os.
2103,ov,pron pers 3 sg m,,he
2104,ovi,v itr,,1. become 2. own
2105,ovinko,n m,,"curve, bend"
2106,ovso,n m,,oats
2107,pačabe,n m,,1. credit 2. faith
2108,pači,v tr,,believe
2109,pačini pe,v itr,,"interfere, meddle"
2110,pajko,n m,,spider
2111,pajzoha,n f,,armpit
2112,pakerini,v tr,,pack
2113,paklo,n m,,hell
2114,pal,adv,,again
2115,palal,adv,,1. behind 2. again
2116,paland,adv loc,,behind
2117,palco,n m,,thumb
2118,palenta,n f,,corn gruel
2119,palica,n f,,stick
2120,palini,v itr,,1. burn 2. roast
2121,paljova,n f,,cotton wool
2122,palumni,n f,,bottom
2123,pametno,adj m,,"clever, smart"
2124,pameto,n m,,mind
2125,pandumle,n pl,,police
2126,pani,n f,,water
2127,panji,n m,,beehive
2128,papagaji,n m,,parrot
2129,papežo,n m,,pope
2130,papiga,n f,,parrot
2131,papiri,n m,,1. letter 2. paper
2132,paprika,n m,,sweet pepper
2133,papro,n m,,pepper
2134,para,n f,,steam
2135,paradižniko,n m,,tomato
2136,paredajsi,n m,,tomato
2137,parkirini,v tr,,park
2138,parko,n m,,park
2139,parlamento,n m,,parlament
2140,parne,n m pl,,(baby's) napkins
2141,parne buke,n m pl,,lungs
2142,parne buke,n m pl,,liver
2143,parnipe,n m,,whiteness
2144,parnjovi,v itr,,become white
2145,parno,adj m,,white
2146,paro,n m,,pair
2147,partija,n f,,party
2148,paruvi,v tr,,1. exchange 2. change
2149,parvari,v tr,,feed
2150,paš,prep,,to
2151,paša,n f,,pasture
2152,paše,adv loc,,near
2153,pašlijal,adv loc,,at close range
2154,pašljovi,v itr,,"1. bow, bend 2. lie"
2155,pašniko,n m,,"meadow, pasture"
2156,paso,n m,,belt
2157,pastiri,n m,,shepherd
2158,pastirka,n f,,shepherd
2159,patrola,n f,,patrol
2160,pav,n f,,peacock
2161,pavza,n f,,break
2162,pazduha,n f,,armpit
2163,pazin,v,,attention!
2164,pazini,v tr,,1. guard 2. lurk for 3. protect
2165,pazljivo,adj,,attentive
2166,pe,pron refl,,oneself
2167,pe bavini,v,,"do, be busy with"
2168,pe bijani,v itr,,be born
2169,pe goruvi,v itr,,hide
2170,peči,n m,,oven
2171,pečica,n f,,(baking) oven
2172,peglini,v tr,,iron
2173,pehari,n m,,cup
2174,pekarna,n f,,bakery
2175,pekel,n m,,hell
2176,peki,v tr,,bake
2177,peklo,adj m,,baked
2178,peko,n m,,baker
2179,pekočo,adj,,hot (spicy)
2180,pelo,n m,,testicle
2181,pena,n f,,foam
2182,pendriko,n m,,truncheon
2183,penzeljino,n m,,brush
2184,penzija,n f,,old-age pension
2185,pepalo,n m,,"ashes, ash"
2186,pepelnica,n f,,Ash Wednesday
2187,pepelniko,n m,,ashtray
2188,pepelo,n m,,"ashes, ash"
2189,per,n m,,belly
2190,perdal,adv loc,,on the other side
2191,perfektno,adj,,perfect
2192,peri,v itr,,fall
2193,pernango,adj m,,barefoot
2194,perne,n m pl,,(baby's) napkins
2195,pero,n m,,feather
2196,pertešili,n m,,parsley
2197,perudi,v itr,,"fall (rain, leaves)"
2198,peruta,n f,,wing
2199,peruto,n,,wing
2200,pešceno,adj,,sandy
2201,pešco,n m,,pedestrian
2202,pet,num card,,five
2203,peta,n f,,heel
2204,petak,n m,,Friday
2205,petdeset,num card,,fifty
2206,petelino,n m,,cock
2207,peteršljino,n m,,parsley
2208,petko,n m,,Friday
2209,petnajst,num card,,fifteen
2210,peto,n m,,Friday
2211,peto,num ord,,fifth
2212,pevco,n m,,singer
2213,pevka,n f,,singer
2214,phabi,n f,,apple
2215,phabijano kašt,n m,,apple tree
2216,phagdo,adj m,,broken
2217,phagerdo,adj m,,broken
2218,phageri,v tr,,1. break 2. smash
2219,phagi,v itr,,break
2220,phandi,v tr,,1. tie 2. lock
2221,phandlo,adj m,,closed
2222,pharado,adj m,,torn
2223,pharavi,v tr,,"tear, tear up"
2224,phare,adv,,"heavy, difficult"
2225,pharipe,n m,,"heaviness, difficulty"
2226,pharo,adj m,,1. heavy 2. difficult
2227,phen,n f,,sister
2228,pheni,v tr,,say
2229,pheni pe,v itr,,be called
2230,pherdo,adj m,,"full, filled"
2231,pherdo beršano,n phr m,,"of age, adult"
2232,pheri,v tr,,fill
2233,phiravi,v tr,,wear (clothes)
2234,phiravi,v tr,,1. carry 2. bring
2235,phiri,v itr,,1. travel 2. roam
2236,phiri poloka,v itr,,stroll
2237,phiribe,n m,,"travel, journey"
2238,phiribe,n m,,walk
2239,phirimbe,adv,,on foot
2240,phirindo,n m,,pedestrian
2241,phral,n m,,brother
2242,phro,pron poss 3 sg m,,his own
2243,phučani,n f,,inquisitor
2244,phučano,n m,,inquisitor
2245,phuči,v tr,,ask
2246,phučibe,n m,,1. question 2. questions
2247,phudani,n f,,blower
2248,phudano,n m,,blower
2249,phudi,v itr,,breathe
2250,phudi,v itr,,blow
2251,phudini,n f,,gun
2252,phum,n f,,earth
2253,phurano,n m,,old man
2254,phurano,adj m,,old
2255,phuro,n m,,old person
2256,phus,n f,,straw
