Index,Entry Word,Part of Speech,Affix,Definition
874,sasťol,v itr,,"cure, heal, recover"
875,sastro,n m,,father-in-law
876,savo,pron rel,,which
877,šax,n m,,cabbage
878,sečkinel,v tr,,"cut hair, clip"
879,sej,pron int,,1. which 2. which kind of
880,šej,part mod,,"can, may, it is possible"
881,šej,part mod,,"can, may"
882,šel,num card,,hundred
883,šelo,n m,,rope
884,šernango,adj m,,bare-headed
885,šero,n m,,::::Parse Failure::::
886,sig,adv mod,,"soon, quickly"
887,siǩarel,v tr,,"teach, accustom"
888,sikavel,v tr,,show
889,sikľol,v tr,,"1. learn 2. get accustomed, get used"
890,sil,v tr,,sew
891,šil,n m,,cold
892,sintaca,n f,,German Gypsy (woman)
893,sinto,n m,,German Gypsy
894,sir,n f,,onion
895,skami,n f,,"chair, seat, bench"
896,šlivi,n f,,plum
897,so,pron indef,,all
898,so,pron rel,,"that, which"
899,so,pron rel,,what
900,so,pron int,,what
901,sobota,n f,,Saturday
902,šofinel,v tr,,"command, give orders"
903,šoha,adv temp,,never
904,šoha,adv temp,,never
905,sohajarel,v itr,,"swear, take an oath"
906,somnak,n m,,gold
907,somnakuno,adj m,,golden
908,somsido,n m,,neighbour
909,soske,pron int,,why
910,soske,pron int,,why
911,šošo,n m,,hare
912,sosten,n f,,"pants, drawers"
913,šov,num card,,six
914,sovel,v itr,,sleep
915,srasti,n m,,iron
916,srida,n f,,Wednesday
917,staklo,n m,,1. glass (material) 2. bottle
918,štar,num card,,four
919,štarto,num ord,,fourth
920,šudro,adj m,,cold
921,šudrol,v itr,,"grow cold, catch cold"
922,šujbinel,v tr,,"push, shove"
923,šukar,adj,,"nice, beautiful"
924,šuko,adj m,,1. dry 2. lean
925,sületinel,v itr,,be born
926,šunďol,v itr,,"be heard, sound"
927,šunel,v tr,,"listen, hear"
928,sungal,v tr,,smell
929,šuno,n m,,sleep
930,šuťarel,v tr,,make dry
931,šutkerel,v tr,,throw about
932,šutlo,adj m,,sour
933,šuťol,v itr,,become dry
934,suv,n f,,needle
935,šuva kerel,v phr,,clean
936,šuvlo,adj m,,swollen
937,šužarel,v tr,,clean
938,švah,adj,,"feeble, weak"
939,sviri,n m,,hammer
940,sviri,n m,,hammer
941,švoh,adj,,"feeble, weak"
942,tado,adj m,,"boiled, cooked"
943,taďol,v itr,,"be cooked, boil"
944,taďol,v itr,,"cook, be cooked"
945,taha,adv temp,,tomorrow
946,taj,conj,,and
947,tal,v tr,,cook
948,tal,v tr,,cook
949,tanači,n m,,municipal council
950,taňeri,n m,,plate for eating
951,taňeri,n m,,"dish, plate"
952,tasavel,v tr,,"choke, strangle"
953,tasľol,v itr,,"1. choke, get drowned 2. cough"
954,taśol,v itr,,"1. choke, get drowned 2. cough"
955,taťarel,v tr,,"warm, heat"
956,tati mol,n phr f,,mulled wine
957,tato,adj m,,"warm, hot"
958,taťol,v itr,,"become warm, perspire"
959,tavasi,n m,,springtime
960,te,part,,particle of the infinitive-construction
961,te,conj,,and
962,te,adv mod,,"also, too"
963,te,adv mod,,"also, too"
964,te,adv mod,,also
965,te,conj,,"1. if 2. so that, in order to"
966,tej,conj,,and
967,tel,part vb,,down (preverbal)
968,tel,prep,,"1. under, beneath 2. during, within 3. from beneath"
969,tel,adv loc,,"down, below"
970,tela khak,n phr,,under the arm
971,tele perel,partv itr,,fall down
972,tele šujbinel,partv tr,,push down
973,teluno,adj m,,"under, nether"
974,terďarel,v tr,,stop
975,terdelinel,v itr,,kneel down
976,terďol,v tr,,stand
977,ternipe,n m,,youth
978,terno,adj m,,young
979,than,n m,,place
980,than,n m,,"1. linen cloth, broad cloth, cloth, felt 2. ware"
981,thardi,n f,,brandy
982,thardi mol,n phr f,,brandy
983,tharel,v tr,,burn
984,tharel,v tr,,burn
985,thav,n m,,thread
986,them,n m,,"sky, heaven"
987,them,n m,,"1. country 2. world 3. sky, heaven"
988,them,n m,,"sky, heaven"
989,them,n m,,world
990,thovel,v tr,,1. put 2. wash
991,thovel,v tr,,wash
992,thovel pe,v itr,,"wash, have a wash"
993,thovibe,n m,,"washing, laundry"
994,thud,n m,,milk
995,thudošno,adj m,,"milky, prepared with milk"
996,thuv,n m,,smoke
997,thuvjano,adj m,,smoky
998,thuvjarel,v itr,,"smoke, be smoky"
999,tikno,adj m,,"small, little"
1000,tikno,adj,,"a few of, a little"
1001,ťiral,n f,,curd cheese
1002,ťiral,n m,,curd cheese
1003,törtineto,n m,,story
1004,tradel,v tr,,drive
1005,tradel ari,partv itr,,drive out
1006,tranda,num card,,thirty
1007,traninal,v tr,,dare
1008,tresanel,v tr,,shake
1009,trial,num mult,,three times
1010,trin,num card,,three
1011,trito,num ord,,third
1012,tro,pron poss 2 sg m,,your (sg.)
1013,truš,n f,,thirst
1014,trušajol,v itr,,become thirsty
1015,trušalo,adj m,,thirsty
1016,tu,pron pers 2 sg,,you (sg.)
1017,tumaro,pron poss 2 sg m,,your (pl.)
1018,tumen,pron pers 2 pl,,you (pl.)
1019,učo,adj m,,high
1020,uďanoda,pron dem m,,the same
1021,uďi,interj,,"isn't it?, really?, is it?, you see?"
1022,udvara,n f,,"court, yard"
1023,ulavel,v tr,,"distribute, divide"
1024,umlavel,v tr,,"hang, suspend"
1025,ungrika,adv mod,,in Hungarian
1026,ungriko,adj m,,Hungarian
1027,ungro,n m,,Hungarian (man)
1028,upe,prep,,on
1029,upral,prep,,from
1030,upre,part vb,,up
1031,upre,adv loc,,"up there, high"
1032,upre,prep,,on
1033,upre ušťel,partv itr,,jump
1034,ural upre,partv itr,,fly up
1035,urďal,v itr,,fly
1036,urďel,v tr,,dress
1037,urďel pe,v itr,,get dressed
1038,ušťarel,v tr,,step
1039,ušťel,v itr,,"1. get up, rise 2. jump"
1040,ušťel pe,v itr,,jump
1041,uštidel,v tr,,"take, seize, receive, catch"
1042,uzar,prep,,"near, beside"
1043,uzar,prep,,"to, near, beside"
1044,užarel,v tr,,wait
1045,va,n m,,hand
1046,va del,v phr,,shake hands
1047,vaď,conj,,or
1048,vadno,adj m,,wild
1049,vakerel,v itr,,"speak, talk, converse"
1050,valakhaj,adv loc,,somewhere
1051,valako,pron indef,,somebody
1052,valako,pron indef,,somebody
1053,valasar,adv mod,,somehow
1054,valaso,pron indef,,something
1055,valaso,pron indef,,something
1056,vaš,prep,,"for, because of"
1057,vaše,adv caus,,for it
1058,vego,n m,,"edge, end"
1059,veka,n f,,basket
1060,verda,n m,,cart
1061,veš,n m,,forest
1062,viďazinel,v tr,,"watch, guard"
1063,vizitka,n m,,blouse
1064,vlahika,adv mod,,1. in Romanian 2. in the Wallachian Gypsy language
1065,vlaho,n m,,1. Romanian man 2. Wallachian Rom
1066,vlašicka,adv mod,,1. in Romanian 2. in the Wallachian Gypsy language
1067,vlaxo,n m,,1. Romanian man 2. Wallachian Rom
1068,voďi,n m,,heart
1069,voďi,n m,,heart
1070,vodro,n m,,bed
1071,voja,n f,,"joy, merriness"
1072,vonato,n m,,train
1073,vorta,adv mod,,"straight, directly"
1074,vožiťa,n f,,Christmas
1075,vrišťanel,v itr,,"shout, cry"
1076,vrišťanel,v itr,,"shout, cry"
1077,vudar,n m,,door
1078,vušt,n m,,lip
1079,žal,v itr,,go
1080,žamba,n f,,frog
1081,žanel,v tr,,know
1082,zar,n f,,"hair, pubes"
1083,zarďalo,adj m,,hairy
1084,žene,adv,,"of them (only after numerals), together (only after numerals)"
1085,ziha,n f,,pillow
1086,zihalinel,v itr,,breathe
1087,žil,v itr,,live
1088,žil,v itr,,live
1089,živaňi,n m,,"thief, robber"
1090,živdo,adj m,,living
1091,zor,n f,,strength
1092,zorajvel,v itr,,grow strong
1093,zoralo,adj m,,stark
1094,zubuň,n m,,coat
1095,žukel,n m,,dog
1096,zumi,n f,,soup
1097,zuralo,adj m,,stark
1098,žuto,adj m,,yellow
1099,žuva,n m,,"bush, thorn bush"
1100,žuvalo,adj m,,lousy
1101,žuvli,n f,,woman

